province_state,country_region,lat,long,dates,confirmed_cases,death_cases,recovered_cases
NA,Switzerland,46.8182,8.2275,2020-08-20,39026,1998,2170
NA,Syria,34.802075,38.996815000000005,2020-08-20,2008,82,3327
NA,Taiwan*,23.7,121,2020-08-20,486,7,21410
NA,Tajikistan,38.861,71.2761,2020-08-20,8203,66,768
NA,Tanzania,-6.369028,34.888822,2020-08-20,509,21,7
NA,Thailand,15.870032,100.992541,2020-08-20,3389,58,35
NA,Timor-Leste,-8.874217,125.727539,2020-08-20,25,0,200
NA,Togo,8.6195,0.8248,2020-08-20,1212,27,0
NA,Trinidad and Tobago,10.6918,-61.2225,2020-08-20,767,12,1598
NA,Tunisia,33.886917,9.537499,2020-08-20,2543,63,2913
NA,Turkey,38.9637,35.2433,2020-08-20,254520,6058,1088
NA,US,40,-100,2020-08-20,5573327,174231,41638
NA,Uganda,1.373333,32.290275,2020-08-20,1750,19,11157
NA,Ukraine,48.3794,31.1656,2020-08-20,100810,2225,9348
NA,United Arab Emirates,23.424076,53.847818,2020-08-20,65802,369,80810
Anguilla,United Kingdom,18.2206,-63.068600000000004,2020-08-20,3,0,280682
Bermuda,United Kingdom,32.3078,-64.7505,2020-08-20,166,9,66173
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-08-20,11,1,232
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-08-20,205,1,9421
Channel Islands,United Kingdom,49.3723,-2.3644,2020-08-20,613,48,455457
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-08-20,13,0,157562
Gibraltar,United Kingdom,36.1408,-5.3536,2020-08-20,229,0,46638
Isle of Man,United Kingdom,54.2361,-4.5481,2020-08-20,336,24,41961
Montserrat,United Kingdom,16.742498,-62.187366,2020-08-20,13,1,115667
Turks and Caicos Islands,United Kingdom,21.694000000000003,-71.7979,2020-08-20,334,2,37869
NA,United Kingdom,55.3781,-3.4360000000000004,2020-08-20,322280,41403,807339
NA,Uruguay,-32.5228,-55.7658,2020-08-20,1506,41,2013
NA,Uzbekistan,41.377491,64.585262,2020-08-20,37547,252,17
NA,Venezuela,6.4238,-66.5897,2020-08-20,37567,311,25
NA,Vietnam,14.058324,108.277199,2020-08-20,1007,25,57
NA,West Bank and Gaza,31.9522,35.2332,2020-08-20,17989,120,660
NA,Western Sahara,24.2155,-12.8858,2020-08-20,10,1,851
NA,Yemen,15.552727,48.516388,2020-08-20,1899,541,290796
NA,Zambia,-13.133897,27.849332,2020-08-20,10372,274,9439
NA,Zimbabwe,-19.015438,29.154857,2020-08-20,5745,151,0
NA,Afghanistan,33.93911,67.709953,2020-08-21,37894,1385,127
NA,Albania,41.1533,20.1683,2020-08-21,8119,240,1594
NA,Algeria,28.0339,1.6596,2020-08-21,40667,1418,55658
NA,Andorra,42.5063,1.5218,2020-08-21,1045,53,2377
NA,Angola,-11.2027,17.8739,2020-08-21,2068,94,2296
NA,Antigua and Barbuda,17.0608,-61.7964,2020-08-21,94,3,0
NA,Argentina,-38.4161,-63.6167,2020-08-21,329043,6730,2481
NA,Armenia,40.0691,45.0382,2020-08-21,42477,842,540923
Australian Capital Territory,Australia,-35.4735,149.0124,2020-08-21,113,3,1290
New South Wales,Australia,-33.8688,151.2093,2020-08-21,3981,52,150376
Northern Territory,Australia,-12.4634,130.8456,2020-08-21,33,0,2868
Queensland,Australia,-27.4698,153.0251,2020-08-21,1103,6,6612
South Australia,Australia,-34.9285,138.6007,2020-08-21,462,4,3140
Tasmania,Australia,-42.8821,147.3272,2020-08-21,230,13,0
Victoria,Australia,-37.8136,144.9631,2020-08-21,18029,398,36100
Western Australia,Australia,-31.9505,115.8605,2020-08-21,651,9,629
NA,Austria,47.5162,14.5501,2020-08-21,24762,730,462
NA,Azerbaijan,40.1431,47.5769,2020-08-21,34921,512,7376
NA,Bahamas,25.025885,-78.035889,2020-08-21,1703,27,183
NA,Bahrain,26.0275,50.55,2020-08-21,48661,181,3274
NA,Bangladesh,23.685,90.3563,2020-08-21,290360,3861,25
NA,Barbados,13.1939,-59.5432,2020-08-21,157,7,1005
NA,Belarus,53.7098,27.9534,2020-08-21,70111,632,676
NA,Belgium,50.8333,4.469936,2020-08-21,80894,9985,1573
NA,Belize,17.1899,-88.4976,2020-08-21,648,5,244926
NA,Benin,9.3077,2.3158,2020-08-21,2095,39,2184825
NA,Bhutan,27.5142,90.4336,2020-08-21,154,0,1288
NA,Bolivia,-16.2902,-63.5887,2020-08-21,107435,4366,59162
NA,Bosnia and Herzegovina,43.9159,17.6791,2020-08-21,17396,526,60931
NA,Botswana,-22.3285,24.6849,2020-08-21,1308,3,3
NA,Brazil,-14.235,-51.9253,2020-08-21,3532330,113358,155
NA,Brunei,4.5353,114.7277,2020-08-21,143,3,8
NA,Bulgaria,42.7339,25.4858,2020-08-21,15131,539,202
NA,Burkina Faso,12.2383,-1.5616,2020-08-21,1297,55,545
NA,Burma,21.9162,95.956,2020-08-21,435,6,13
NA,Burundi,-3.3731,29.9189,2020-08-21,426,1,232
NA,Cabo Verde,16.5388,-23.0418,2020-08-21,3412,37,312
NA,Cambodia,11.55,104.9167,2020-08-21,273,0,12
NA,Cameroon,3.848,11.5021,2020-08-21,18762,408,200
Alberta,Canada,53.9333,-116.5765,2020-08-21,12748,230,0
British Columbia,Canada,53.7267,-127.6476,2020-08-21,4915,202,1409
Diamond Princess,Canada,0,0,2020-08-21,0,1,39275
Grand Princess,Canada,0,0,2020-08-21,13,0,38112
Manitoba,Canada,53.7609,-98.8139,2020-08-21,830,12,707
New Brunswick,Canada,46.5653,-66.4619,2020-08-21,188,2,15056
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-08-21,268,3,8
Northwest Territories,Canada,64.8255,-124.8457,2020-08-21,5,0,1131
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-08-21,1077,64,11469
Ontario,Canada,51.2538,-85.3232,2020-08-21,43126,2841,5221
Prince Edward Island,Canada,46.5107,-63.4168,2020-08-21,44,0,29231
Quebec,Canada,52.9399,-73.5491,2020-08-21,61495,5733,5441
Saskatchewan,Canada,52.9399,-106.4509,2020-08-21,1595,22,31493
Yukon,Canada,64.2823,-135,2020-08-21,15,0,908
NA,Central African Republic,6.6111,20.9394,2020-08-21,4679,61,1084
NA,Chad,15.4542,18.7322,2020-08-21,981,76,91
NA,Chile,-35.6751,-71.543,2020-08-21,393769,10723,308376
Anhui,China,31.8257,117.2264,2020-08-21,991,6,38356
Beijing,China,40.1824,116.4142,2020-08-21,935,9,110
Chongqing,China,30.0572,107.874,2020-08-21,583,6,2994
Fujian,China,26.0789,117.9874,2020-08-21,371,1,33
Gansu,China,35.7518,104.2861,2020-08-21,169,2,1084
Guangdong,China,23.3417,113.4244,2020-08-21,1725,8,458
Guangxi,China,23.8298,108.7881,2020-08-21,255,2,217
Guizhou,China,26.8154,106.8748,2020-08-21,147,2,16152
Hainan,China,19.1959,109.7453,2020-08-21,171,6,641
Hebei,China,39.549,116.1306,2020-08-21,354,6,23565
Heilongjiang,China,47.861999999999995,127.7615,2020-08-21,948,13,33977
Henan,China,37.8957,114.9042,2020-08-21,1276,22,801
Hong Kong,China,22.3,114.2,2020-08-21,4631,75,49395
Hubei,China,30.9756,112.2707,2020-08-21,68139,4512,208177
Hunan,China,27.6104,111.7088,2020-08-21,1019,4,146
Inner Mongolia,China,44.0935,113.9448,2020-08-21,260,1,70606
Jiangsu,China,32.9711,119.455,2020-08-21,665,0,18457
Jiangxi,China,27.614,115.7221,2020-08-21,935,1,213
Jilin,China,43.6661,126.1923,2020-08-21,157,2,1738
Liaoning,China,41.2956,122.6085,2020-08-21,261,2,142
Macau,China,22.1667,113.55,2020-08-21,46,0,62124
Ningxia,China,37.2692,106.1655,2020-08-21,75,0,13435
Qinghai,China,35.7452,95.9956,2020-08-21,18,0,493
Shaanxi,China,35.1917,108.8701,2020-08-21,360,3,3345240
Shandong,China,36.3427,118.1498,2020-08-21,830,7,139
Shanghai,China,31.202,121.4491,2020-08-21,875,7,11615
Shanxi,China,37.5777,112.2922,2020-08-21,201,0,1075
Sichuan,China,30.6171,102.7103,2020-08-21,628,3,357
Tianjin,China,39.3054,117.323,2020-08-21,216,3,357
Tibet,China,31.6927,88.0924,2020-08-21,1,0,3423
Xinjiang,China,41.1129,85.2401,2020-08-21,902,3,266
Yunnan,China,24.974,101.487,2020-08-21,195,2,17651
Zhejiang,China,29.1832,120.0934,2020-08-21,1277,1,116432
NA,Colombia,4.5709,-74.2973,2020-08-21,522138,16568,1790
NA,Comoros,-11.6455,43.3333,2020-08-21,417,7,884
NA,Congo (Brazzaville),-0.228,15.8277,2020-08-21,3850,77,385790
NA,Congo (Kinshasa),-4.0383,21.7587,2020-08-21,9802,248,985
NA,Costa Rica,9.7489,-83.7534,2020-08-21,32134,340,926
NA,Cote d'Ivoire,7.54,-5.5471,2020-08-21,17310,112,577
NA,Croatia,45.1,15.2,2020-08-21,7594,169,369
NA,Cuba,21.521757,-77.78116700000001,2020-08-21,3582,89,167
NA,Cyprus,35.1264,33.4299,2020-08-21,1406,20,1721
NA,Czechia,49.8175,15.473,2020-08-21,21551,411,253
Faroe Islands,Denmark,61.8926,-6.9118,2020-08-21,384,0,145
Greenland,Denmark,71.7069,-42.6043,2020-08-21,14,0,165
NA,Denmark,56.2639,9.5018,2020-08-21,16127,621,346
NA,Diamond Princess,0,0,2020-08-21,712,13,935
NA,Djibouti,11.8251,42.5903,2020-08-21,5382,60,1254
NA,Dominica,15.415,-61.371,2020-08-21,18,0,4380
NA,Dominican Republic,18.7357,-70.1627,2020-08-21,89867,1533,63627
NA,Ecuador,-1.8312,-78.1834,2020-08-21,106481,6248,1015
NA,Egypt,26.820553000000004,30.802497999999996,2020-08-21,97148,5231,258
NA,El Salvador,13.7942,-88.8965,2020-08-21,24200,646,659
NA,Equatorial Guinea,1.6508,10.2679,2020-08-21,4926,83,934
NA,Eritrea,15.1794,39.7823,2020-08-21,306,0,155
NA,Estonia,58.5953,25.0136,2020-08-21,2244,63,259
NA,Eswatini,-26.5225,31.4659,2020-08-21,4128,81,46
NA,Ethiopia,9.145,40.4897,2020-08-21,37665,637,75
NA,Fiji,-17.7134,178.065,2020-08-21,28,1,18
NA,Finland,61.92411,25.748151,2020-08-21,7871,334,355
French Guiana,France,3.9339,-53.1258,2020-08-21,8777,55,809
French Polynesia,France,-17.6797,149.4068,2020-08-21,211,0,842
Guadeloupe,France,16.265,-61.551,2020-08-21,771,15,201
Martinique,France,14.6415,-61.0242,2020-08-21,336,16,626
Mayotte,France,-12.8275,45.166244,2020-08-21,3237,39,213
New Caledonia,France,-20.904304999999997,165.618042,2020-08-21,23,0,1
Reunion,France,-21.1151,55.5364,2020-08-21,1075,5,877
Saint Barthelemy,France,17.9,-62.8333,2020-08-21,16,0,191
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-08-21,5,0,1268
St Martin,France,18.0708,-63.0501,2020-08-21,176,5,469552
NA,France,46.2276,2.2137,2020-08-21,257333,30373,410
NA,Gabon,-0.8037,11.6094,2020-08-21,8388,53,1742
NA,Gambia,13.4432,-15.3101,2020-08-21,2437,84,9322
NA,Georgia,42.3154,43.3569,2020-08-21,1385,17,16270
NA,Germany,51.165690999999995,10.451526,2020-08-21,233029,9266,16814
NA,Ghana,7.9465,-1.0232,2020-08-21,43325,261,7735
NA,Greece,39.0742,21.8243,2020-08-21,8138,238,3395
NA,Grenada,12.1165,-61.678999999999995,2020-08-21,24,0,1139
NA,Guatemala,15.7835,-90.2308,2020-08-21,66941,2532,18116
NA,Guinea,9.9456,-9.6966,2020-08-21,8932,53,374
NA,Guinea-Bissau,11.8037,-15.1804,2020-08-21,2149,33,14
NA,Guyana,4.860416000000001,-58.93018000000001,2020-08-21,881,30,15300
NA,Haiti,18.9712,-72.2852,2020-08-21,8016,196,651
NA,Holy See,41.9029,12.4534,2020-08-21,12,0,5327
NA,Honduras,15.2,-86.2419,2020-08-21,53381,1632,18
NA,Hungary,47.1625,19.5033,2020-08-21,5098,611,68736
NA,Iceland,64.9631,-19.0208,2020-08-21,2050,10,101723
NA,India,20.593684,78.96288,2020-08-21,2975701,55794,73828
NA,Indonesia,-0.7893,113.9213,2020-08-21,149408,6500,14570
NA,Iran,32.427908,53.68804599999999,2020-08-21,354764,20376,3884
NA,Iraq,33.223191,43.679291,2020-08-21,197085,6283,284
NA,Ireland,53.1424,-7.6921,2020-08-21,27755,1776,2112
NA,Israel,31.046051,34.851612,2020-08-21,100716,809,3562
NA,Italy,41.87194,12.56738,2020-08-21,257065,35427,19487
NA,Jamaica,18.1096,-77.2975,2020-08-21,1346,16,23
NA,Japan,36.204824,138.252924,2020-08-21,60949,1175,7200
NA,Jordan,31.24,36.51,2020-08-21,1532,11,8707
NA,Kazakhstan,48.0196,66.9237,2020-08-21,104313,1415,205
NA,Kenya,-0.0236,37.9062,2020-08-21,31763,532,336
NA,"Korea, South",35.907757000000004,127.766922,2020-08-21,17002,309,98
NA,Kosovo,42.602636,20.902977,2020-08-21,12168,448,2964
NA,Kuwait,29.311659999999996,47.481766,2020-08-21,79269,511,23
NA,Kyrgyzstan,41.20438,74.766098,2020-08-21,42703,1055,880
NA,Laos,19.85627,102.495496,2020-08-21,22,0,13
NA,Latvia,56.8796,24.6032,2020-08-21,1330,33,4
NA,Lebanon,33.8547,35.8623,2020-08-21,11580,116,79
NA,Lesotho,-29.61,28.2336,2020-08-21,1015,30,73727
NA,Liberia,6.4280550000000005,-9.429499,2020-08-21,1285,82,7264
NA,Libya,26.3351,17.228331,2020-08-21,10121,180,1032
NA,Liechtenstein,47.14,9.55,2020-08-21,99,1,1253
NA,Lithuania,55.1694,23.8813,2020-08-21,2564,83,218403
NA,Luxembourg,49.8153,6.1296,2020-08-21,7704,124,43121
NA,MS Zaandam,0,0,2020-08-21,9,2,1347
NA,Madagascar,-18.766947,46.869107,2020-08-21,14218,178,24
NA,Malawi,-13.2543,34.3015,2020-08-21,5322,166,62935
NA,Malaysia,4.210483999999999,101.975766,2020-08-21,9249,125,8527
NA,Maldives,3.2028,73.2207,2020-08-21,6564,26,1127
NA,Mali,17.570692,-3.996166000000001,2020-08-21,2688,125,742
NA,Malta,35.9375,14.3754,2020-08-21,1546,10,5828
NA,Marshall Islands,7.1315,171.1845,2020-08-21,0,0,12
NA,Mauritania,21.0079,-10.9408,2020-08-21,6885,158,10430
NA,Mauritius,-20.348404,57.552152,2020-08-21,346,10,3821
NA,Mexico,23.6345,-102.5528,2020-08-21,549734,59610,2007
NA,Moldova,47.4116,28.3699,2020-08-21,32484,929,2901908
NA,Monaco,43.7333,7.4167,2020-08-21,154,4,128057
NA,Mongolia,46.8625,103.8467,2020-08-21,298,0,325124
NA,Montenegro,42.708678000000006,19.374389999999998,2020-08-21,4277,82,180473
NA,Morocco,31.7917,-7.0926,2020-08-21,49247,817,23364
NA,Mozambique,-18.665695,35.529562,2020-08-21,3195,20,96214
NA,Namibia,-22.9576,18.4904,2020-08-21,5227,42,207944
NA,Nepal,28.1667,84.25,2020-08-21,30483,137,890
Aruba,Netherlands,12.5211,-69.9683,2020-08-21,1464,6,57503
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-08-21,13,0,1564
Curacao,Netherlands,12.1696,-68.99,2020-08-21,37,1,97371
Sint Maarten,Netherlands,18.0425,-63.0548,2020-08-21,353,17,20211
NA,Netherlands,52.1326,5.2913,2020-08-21,65589,6195,15356
NA,New Zealand,-40.9006,174.886,2020-08-21,1671,22,9792
NA,Nicaragua,12.865416,-85.207229,2020-08-21,4311,133,77657
NA,Niger,17.607789,8.081666,2020-08-21,1172,69,38649
NA,Nigeria,9.082,8.6753,2020-08-21,51304,996,21
NA,North Macedonia,41.6086,21.7453,2020-08-21,13308,557,1173
NA,Norway,60.472,8.4689,2020-08-21,10275,264,4988
NA,Oman,21.512583,55.923255000000005,2020-08-21,83769,609,528
NA,Pakistan,30.3753,69.3451,2020-08-21,291588,6219,1158
NA,Panama,8.538,-80.7821,2020-08-21,84392,1859,1676
NA,Papua New Guinea,-6.314993,143.95555,2020-08-21,361,4,97
NA,Paraguay,-23.4425,-58.4438,2020-08-21,12536,182,1857
NA,Peru,-9.19,-75.0152,2020-08-21,567059,27034,5990
NA,Philippines,12.879721,121.774017,2020-08-21,182365,2940,0
NA,Poland,51.9194,19.1451,2020-08-21,60281,1938,13915
NA,Portugal,39.3999,-8.2245,2020-08-21,55211,1792,3420
NA,Qatar,25.3548,51.1839,2020-08-21,116481,193,9075
NA,Romania,45.9432,24.9668,2020-08-21,76355,3196,5265
NA,Russia,61.52401,105.318756,2020-08-21,944671,16148,2178
NA,Rwanda,-1.9403,29.8739,2020-08-21,2780,11,1453
NA,Saint Kitts and Nevis,17.357822,-62.782998,2020-08-21,17,0,0
NA,Saint Lucia,13.9094,-60.9789,2020-08-21,26,0,6464
NA,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-08-21,58,0,335
NA,San Marino,43.9424,12.4578,2020-08-21,704,42,501722
NA,Sao Tome and Principe,0.1864,6.6131,2020-08-21,891,15,25872
NA,Saudi Arabia,23.885942,45.079162,2020-08-21,305186,3580,116
NA,Senegal,14.4974,-14.4524,2020-08-21,12689,262,296
NA,Serbia,44.0165,21.0059,2020-08-21,30378,692,4058
NA,Seychelles,-4.6796,55.492,2020-08-21,132,0,48922
NA,Sierra Leone,8.460555000000001,-11.779889,2020-08-21,1972,69,2170
NA,Singapore,1.2833,103.8333,2020-08-21,56216,27,3379
NA,Slovakia,48.669,19.699,2020-08-21,3225,33,22178
NA,Slovenia,46.1512,14.9955,2020-08-21,2574,130,857
NA,Solomon Islands,-9.6457,160.1562,2020-08-21,0,0,7
NA,Somalia,5.152149,46.199616,2020-08-21,3265,93,35
NA,South Africa,-30.5595,22.9375,2020-08-21,603338,12843,241
NA,South Sudan,6.877000000000001,31.307,2020-08-21,2497,47,0
NA,Spain,40.463667,-3.74922,2020-08-21,386054,28838,1606
NA,Sri Lanka,7.873054,80.77179699999999,2020-08-21,2941,11,2913
NA,Sudan,12.8628,30.2176,2020-08-21,12623,812,1088
NA,Suriname,3.9193,-56.0278,2020-08-21,3460,56,42010
NA,Sweden,60.128161,18.643501,2020-08-21,82954,5816,11525
NA,Switzerland,46.8182,8.2275,2020-08-21,39332,2000,9348
NA,Syria,34.802075,38.996815000000005,2020-08-21,2073,83,81024
NA,Taiwan*,23.7,121,2020-08-21,487,7,280970
NA,Tajikistan,38.861,71.2761,2020-08-21,8241,66,66974
NA,Tanzania,-6.369028,34.888822,2020-08-21,509,21,232
NA,Thailand,15.870032,100.992541,2020-08-21,3390,58,9721
NA,Timor-Leste,-8.874217,125.727539,2020-08-21,25,0,471599
NA,Togo,8.6195,0.8248,2020-08-21,1239,27,158012
NA,Trinidad and Tobago,10.6918,-61.2225,2020-08-21,864,12,47030
NA,Tunisia,33.886917,9.537499,2020-08-21,2607,64,42104
NA,Turkey,38.9637,35.2433,2020-08-21,255723,6080,115895
NA,US,40,-100,2020-08-21,5621550,175336,38454
NA,Uganda,1.373333,32.290275,2020-08-21,1848,19,813603
NA,Ukraine,48.3794,31.1656,2020-08-21,102948,2248,2044
NA,United Arab Emirates,23.424076,53.847818,2020-08-21,66193,370,17
Anguilla,United Kingdom,18.2206,-63.068600000000004,2020-08-21,3,0,26
Bermuda,United Kingdom,32.3078,-64.7505,2020-08-21,167,9,57
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-08-21,21,1,660
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-08-21,205,1,853
Channel Islands,United Kingdom,49.3723,-2.3644,2020-08-21,614,48,291514
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-08-21,13,0,9484
Gibraltar,United Kingdom,36.1408,-5.3536,2020-08-21,231,0,0
Isle of Man,United Kingdom,54.2361,-4.5481,2020-08-21,336,24,127
Montserrat,United Kingdom,16.742498,-62.187366,2020-08-21,13,1,1594
Turks and Caicos Islands,United Kingdom,21.694000000000003,-71.7979,2020-08-21,347,2,55749
NA,United Kingdom,55.3781,-3.4360000000000004,2020-08-21,323313,41405,2478
NA,Uruguay,-32.5228,-55.7658,2020-08-21,1516,42,2323
NA,Uzbekistan,41.377491,64.585262,2020-08-21,38074,260,0
NA,Venezuela,6.4238,-66.5897,2020-08-21,38219,317,2481
NA,Vietnam,14.058324,108.277199,2020-08-21,1009,25,549993
NA,West Bank and Gaza,31.9522,35.2332,2020-08-21,18313,122,1290
NA,Western Sahara,24.2155,-12.8858,2020-08-21,10,1,150376
NA,Yemen,15.552727,48.516388,2020-08-21,1906,542,2879
NA,Zambia,-13.133897,27.849332,2020-08-21,10627,277,6612
NA,Zimbabwe,-19.015438,29.154857,2020-08-21,5815,152,3171
NA,Afghanistan,33.93911,67.709953,2020-08-22,37953,1385,0
NA,Albania,41.1533,20.1683,2020-08-22,8275,245,36300
NA,Algeria,28.0339,1.6596,2020-08-22,41068,1424,646
NA,Andorra,42.5063,1.5218,2020-08-22,1045,53,462
NA,Angola,-11.2027,17.8739,2020-08-22,2134,94,7413
NA,Antigua and Barbuda,17.0608,-61.7964,2020-08-22,94,3,183
NA,Argentina,-38.4161,-63.6167,2020-08-22,336802,6848,3274
NA,Armenia,40.0691,45.0382,2020-08-22,42616,850,25
Australian Capital Territory,Australia,-35.4735,149.0124,2020-08-22,113,3,1035
New South Wales,Australia,-33.8688,151.2093,2020-08-22,3985,52,685
Northern Territory,Australia,-12.4634,130.8456,2020-08-22,33,0,1624
Queensland,Australia,-27.4698,153.0251,2020-08-22,1105,6,245929
South Australia,Australia,-34.9285,138.6007,2020-08-22,462,4,2202663
Tasmania,Australia,-42.8821,147.3272,2020-08-22,230,13,1489
Victoria,Australia,-37.8136,144.9631,2020-08-22,18231,415,59904
Western Australia,Australia,-31.9505,115.8605,2020-08-22,652,9,61491
NA,Austria,47.5162,14.5501,2020-08-22,25062,732,3
NA,Azerbaijan,40.1431,47.5769,2020-08-22,35105,515,157
NA,Bahamas,25.025885,-78.035889,2020-08-22,1765,27,8
NA,Bahrain,26.0275,50.55,2020-08-22,49038,183,204
NA,Bangladesh,23.685,90.3563,2020-08-22,292625,3907,545
NA,Barbados,13.1939,-59.5432,2020-08-22,158,7,13
NA,Belarus,53.7098,27.9534,2020-08-22,70285,637,237
NA,Belgium,50.8333,4.469936,2020-08-22,81468,9988,312
NA,Belize,17.1899,-88.4976,2020-08-22,668,6,12
NA,Benin,9.3077,2.3158,2020-08-22,2115,39,218
NA,Bhutan,27.5142,90.4336,2020-08-22,155,0,0
NA,Bolivia,-16.2902,-63.5887,2020-08-22,108427,4442,1419
NA,Bosnia and Herzegovina,43.9159,17.6791,2020-08-22,17715,532,39538
NA,Botswana,-22.3285,24.6849,2020-08-22,1308,3,39027
NA,Brazil,-14.235,-51.9253,2020-08-22,3582362,114250,735
NA,Brunei,4.5353,114.7277,2020-08-22,143,3,15338
NA,Bulgaria,42.7339,25.4858,2020-08-22,15131,539,8
NA,Burkina Faso,12.2383,-1.5616,2020-08-22,1297,55,1160
NA,Burma,21.9162,95.956,2020-08-22,441,6,11479
NA,Burundi,-3.3731,29.9189,2020-08-22,429,1,5241
NA,Cabo Verde,16.5388,-23.0418,2020-08-22,3455,37,29315
NA,Cambodia,11.55,104.9167,2020-08-22,273,0,5582
NA,Cameroon,3.848,11.5021,2020-08-22,18762,408,31746
Alberta,Canada,53.9333,-116.5765,2020-08-22,12748,230,909
British Columbia,Canada,53.7267,-127.6476,2020-08-22,4915,202,1115
Diamond Princess,Canada,0,0,2020-08-22,0,1,91
Grand Princess,Canada,0,0,2020-08-22,13,0,315530
Manitoba,Canada,53.7609,-98.8139,2020-08-22,872,12,38631
New Brunswick,Canada,46.5653,-66.4619,2020-08-22,188,2,110
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-08-22,268,3,2994
Northwest Territories,Canada,64.8255,-124.8457,2020-08-22,5,0,33
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-08-22,1078,64,1086
Ontario,Canada,51.2538,-85.3232,2020-08-22,43218,2842,459
Prince Edward Island,Canada,46.5107,-63.4168,2020-08-22,44,0,217
Quebec,Canada,52.9399,-73.5491,2020-08-22,61599,5739,16152
Saskatchewan,Canada,52.9399,-106.4509,2020-08-22,1597,22,641
Yukon,Canada,64.2823,-135,2020-08-22,15,0,23820
NA,Central African Republic,6.6111,20.9394,2020-08-22,4679,61,34116
NA,Chad,15.4542,18.7322,2020-08-22,982,76,849
NA,Chile,-35.6751,-71.543,2020-08-22,395708,10792,49645
Anhui,China,31.8257,117.2264,2020-08-22,991,6,211016
Beijing,China,40.1824,116.4142,2020-08-22,935,9,149
Chongqing,China,30.0572,107.874,2020-08-22,583,6,70900
Fujian,China,26.0789,117.9874,2020-08-22,372,1,18490
Gansu,China,35.7518,104.2861,2020-08-22,169,2,240
Guangdong,China,23.3417,113.4244,2020-08-22,1727,8,1738
Guangxi,China,23.8298,108.7881,2020-08-22,255,2,144
Guizhou,China,26.8154,106.8748,2020-08-22,147,2,64074
Hainan,China,19.1959,109.7453,2020-08-22,171,6,13626
Hebei,China,39.549,116.1306,2020-08-22,359,6,493
Heilongjiang,China,47.861999999999995,127.7615,2020-08-22,948,13,3387309
Henan,China,37.8957,114.9042,2020-08-22,1276,22,139
Hong Kong,China,22.3,114.2,2020-08-22,4657,77,11760
Hubei,China,30.9756,112.2707,2020-08-22,68139,4512,1075
Hunan,China,27.6104,111.7088,2020-08-22,1019,4,358
Inner Mongolia,China,44.0935,113.9448,2020-08-22,260,1,357
Jiangsu,China,32.9711,119.455,2020-08-22,665,0,3460
Jiangxi,China,27.614,115.7221,2020-08-22,935,1,271
Jilin,China,43.6661,126.1923,2020-08-22,157,2,17651
Liaoning,China,41.2956,122.6085,2020-08-22,261,2,116866
Macau,China,22.1667,113.55,2020-08-22,46,0,1803
Ningxia,China,37.2692,106.1655,2020-08-22,75,0,904
Qinghai,China,35.7452,95.9956,2020-08-22,18,0,387683
Shaanxi,China,35.1917,108.8701,2020-08-22,362,3,985
Shandong,China,36.3427,118.1498,2020-08-22,830,7,926
Shanghai,China,31.202,121.4491,2020-08-22,875,7,577
Shanxi,China,37.5777,112.2922,2020-08-22,201,0,369
Sichuan,China,30.6171,102.7103,2020-08-22,628,3,167
Tianjin,China,39.3054,117.323,2020-08-22,218,3,1722
Tibet,China,31.6927,88.0924,2020-08-22,1,0,253
Xinjiang,China,41.1129,85.2401,2020-08-22,902,3,145
